,O1,O2,O3,O4,O6,O7,O8,O10,O11
2014-07-06 22:01:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:02:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:03:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:04:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:05:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:06:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:07:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:09:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:10:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:11:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:12:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:13:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:14:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:15:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:16:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:17:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:18:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:19:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:20:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:22:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:23:07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:24:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:25:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:26:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:27:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:28:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:29:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:30:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:31:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:32:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:33:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:34:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:36:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:37:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:38:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:39:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:40:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:41:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:42:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:43:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:44:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:45:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:46:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:48:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:49:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:50:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:51:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:52:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:53:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:54:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:55:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:56:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:57:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 22:58:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:00:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:01:19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:02:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:03:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:04:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:05:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:06:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:07:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:09:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:10:19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:11:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:12:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:13:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:14:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:15:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:16:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:18:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:19:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:20:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:21:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:22:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:23:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:24:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:25:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:26:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:28:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:29:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:30:19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:31:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:32:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:33:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:34:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:35:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:37:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:38:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:39:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:40:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:41:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:42:41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:43:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:44:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:46:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:47:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:48:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:49:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:50:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:51:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:52:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:54:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:55:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:56:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:57:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:58:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-06 23:59:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:01:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:02:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:03:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:04:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:05:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:06:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:07:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:09:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:10:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:11:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:12:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:13:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:14:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:15:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:17:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:18:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:19:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:20:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:21:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:22:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:24:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:25:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:26:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:27:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:28:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:29:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:31:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:32:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:33:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:34:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:35:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:36:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:38:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:39:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:40:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:41:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:42:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:43:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:45:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:46:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:47:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:48:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:50:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:51:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:52:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:53:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:55:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:56:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:57:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:58:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 00:59:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:01:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:02:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:03:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:04:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:05:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:07:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:08:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:09:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:10:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:11:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:13:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:14:10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:15:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:16:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:17:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:18:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:19:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:20:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:22:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:23:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:24:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:25:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:26:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:27:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:28:20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:29:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:30:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:31:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:32:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:33:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:34:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:35:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:36:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:37:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:38:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:39:40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:40:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:41:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:42:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:43:54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:44:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:46:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:47:08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:48:13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:49:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:50:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:51:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:52:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:53:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:54:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:55:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:56:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:58:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 01:59:11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:00:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:01:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:02:31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:03:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:04:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:05:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:07:03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:08:12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:09:21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:10:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:11:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:12:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:13:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:15:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:16:27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:17:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:18:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:19:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:21:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:22:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:23:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:24:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:25:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:26:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:28:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:29:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:30:25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:31:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:32:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:33:57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:35:23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:36:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:37:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:38:59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:40:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:41:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:42:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:44:04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:45:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:46:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:47:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:48:55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:50:24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:51:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:52:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:54:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:55:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:56:32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:57:46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 02:59:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:00:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:01:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:02:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:03:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:05:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:06:42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:07:43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:08:58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:10:28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:11:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:12:44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:14:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:15:15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:16:16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:17:17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:18:33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:19:34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:20:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:21:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:22:37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:23:38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-07 03:24:39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
