,ISD001,ISD002,ISD003,ISD004,ISD005,ISD006,ISD007,ISD008,ISD009,ISD010,ISD011
2017-01-08 23:35:00,2.135462811592294,0.9274112082771196,2.547571606788307,1.7997587518845357,0.9787510000981878,0.7013754404842492,1.4417309101864861,1.153577215033447,1.388434372079544,0.5004938539930345,3.2014980356409124
2017-01-08 23:40:00,2.1350140890351748,0.9272752428873979,2.5473155316597778,1.7997191345178518,0.9787264451883947,0.7011256828580126,1.4414062151656637,1.1545615061436898,1.388315154402525,0.5004409874724313,3.2014153362212956
2017-01-08 23:45:00,2.134529328921051,0.927139122625471,2.5470515205362543,1.7996785876417005,0.9787002899094656,0.7008360145474729,1.4410451718778146,1.1555153683203994,1.3881791303290072,0.5003869172211217,3.201333044659767
2017-01-08 23:50:00,2.1350621395165774,0.9272960771091455,2.547350417602698,1.7997277920245174,0.9787253056188367,0.7013527218421955,1.4416052699191493,1.1565809659416697,1.388401365582251,0.5004520425237164,3.2014202596894217
2017-01-08 23:55:00,2.135521265833123,0.9273870800847457,2.547546912247665,1.7997570734929458,0.9787503780143758,0.7018065785822029,1.4420232587837212,1.1575715800326232,1.3885925570896829,0.5004911475965246,3.201470051888588
2017-01-09 00:00:00,2.135052277677833,0.9272602998091011,2.5472872930252928,1.7997191705492033,0.9787246823554171,0.7015001118314647,1.4416462620784642,1.1584191332195017,1.3884490151001367,0.5004441463737884,3.2013889529615938
2017-01-09 00:05:00,2.134556499961114,0.9271514542390659,2.5470359972994276,1.7996880416805,0.9786977564241031,0.7011487445362489,1.4412416121583336,1.1592830516922226,1.388293583188042,0.5004096939072911,3.201327501860559
2017-01-09 00:10:00,2.135106558707004,0.9273401185552436,2.5473611828114553,1.7997510936591439,0.9787185849547144,0.7016949643007859,1.4418633089019561,1.160352268035861,1.3885410186311458,0.5004995872788827,3.2014558622916907
2017-01-09 00:15:00,2.135601173040098,0.9274616495103432,2.547595033697979,1.7997941825121275,0.9787399537424717,0.7021656253932789,1.4423470262164757,1.1614532766794416,1.388758566175302,0.5005596890889656,3.201538848604012
2017-01-09 00:20:00,2.135157109373452,0.9273363567677922,2.5473620592209154,1.7997574133799208,0.9787127891286698,0.7018089334880409,1.4419766564851881,1.1624809791718356,1.3886034063997024,0.5005075987108031,3.2014643633881095
2017-01-09 00:25:00,2.134674609552054,0.92720464721194,2.5471144660854006,1.7997172899649394,0.9786863963967561,0.7014210336264639,1.4415684753151032,1.1635437055173927,1.3884302121840093,0.5004503775694344,3.2013871055267673
2017-01-09 00:30:00,2.135256447092469,0.9273893245337735,2.5474530349803834,1.799780783717799,0.9787053090796063,0.7020277163303967,1.4422865322044414,1.1648073728737258,1.3887002087090305,0.5005340914572566,3.201500624425725
2017-01-09 00:35:00,2.1357710765287785,0.927502671729403,2.547687544099695,1.7998213998536292,0.9787291453110675,0.7025549406155386,1.4428261683571235,1.1660476310928256,1.3889398891653164,0.5005866916227478,3.20157146581036
2017-01-09 00:40:00,2.1353058048278726,0.927362113663456,2.5474325926259622,1.7997765543934647,0.9787077808105069,0.7021708989739864,1.4423963536479474,1.1671526041855433,1.3887718182417368,0.5005236963254831,3.2014857602223183
2017-01-09 00:45:00,2.1347988916983156,0.9272188932853457,2.547164495919035,1.799729722604704,0.9786863194331336,0.7017484843809451,1.4419265094784013,1.1682511077289233,1.388581953379743,0.5004588802298489,3.2013982851273117
2017-01-09 00:50:00,2.135388898075022,0.927397147949973,2.5474975015797523,1.7997905322000665,0.9787085668297262,0.7024196424894626,1.4426970454366432,1.1695083202511272,1.3888746283104627,0.5005384486193954,3.2015030124437525
2017-01-09 00:55:00,2.1359077279624685,0.9275030315407522,2.5477225062160183,1.7998272598452778,0.9787365511271636,0.7029965156201166,1.4432727685457696,1.1707018538506255,1.389125665045511,0.5005865980156317,3.201565208534946
2017-01-09 01:00:00,2.135416025255285,0.9273364368255884,2.547448839187825,1.7997700615055439,0.9787164777209362,0.7025612241342275,1.4427852798872536,1.171725572466567,1.3889287032121744,0.5005032639387662,3.20147098035579
2017-01-09 01:05:00,2.1348717328082887,0.9271361109144578,2.5471384357708002,1.7996983619846312,0.9786945032501306,0.7020826130047471,1.4422418825009977,1.1726160293273935,1.3887108639096866,0.5003940454309108,3.201340972890195
2017-01-09 01:10:00,2.1353963144392916,0.9272278312330142,2.5473812598911882,1.799720931118618,0.9787159378229783,0.7028002255893251,1.4430031088578903,1.173384432325339,1.3890088058757648,0.5004118373262393,3.2013381428939915
2017-01-09 01:15:00,2.1358101551329463,0.9272544388555944,2.5474972799620743,1.7997204479560729,0.9787432142527854,0.703406112502604,1.4435035977167276,1.1738696529226895,1.389254128472591,0.5004068785783653,3.2013145137718535
2017-01-09 01:20:00,2.135223693262604,0.9270892296093076,2.5471656001854655,1.7996592588988862,0.97872007016477,0.7028974402733028,1.44286578151857,1.1740888482966452,1.3890220013212635,0.5003320707747473,3.201213270515204
2017-01-09 01:25:00,2.134618571058909,0.9269419300215641,2.54685020081018,1.799605987935545,0.9786936630360688,0.7023323319602857,1.4421978456389253,1.1741334401485988,1.388773909315797,0.5002687430040119,3.2011243264038027
2017-01-09 01:30:00,2.13503433341545,0.9270175395763592,2.5470235811672803,1.7996160203648504,0.9787043994505448,0.703013507970143,1.4428306874017276,1.1739933134469958,1.389061005703829,0.5002833075978679,3.2011268559575567
2017-01-09 01:35:00,2.1353649494527476,0.927043479954397,2.5471039674148486,1.7996113890788932,0.9787172080654297,0.7035544937573491,1.443228449698546,1.1737015104507478,1.3892890499301311,0.5002808573445703,3.2011108954764897
2017-01-09 01:40:00,2.134801259355573,0.9269199809700527,2.5468277670876183,1.7995693985660688,0.9786833573828199,0.7029515140110802,1.4425749254359888,1.1733306271873012,1.3890308787869532,0.5002312866083728,3.201045662785849
2017-01-09 01:45:00,2.134235017181372,0.9268086581261987,2.546570093439885,1.7995339232440342,0.9786499320596342,0.7023181750722969,1.4419218429326925,1.1728773427545733,1.3887665313156972,0.5001884417931413,3.200992052448269
2017-01-09 01:50:00,2.134578163698991,0.9268727105714095,2.546710015309453,1.799536953838686,0.9786394436760311,0.7029287253345009,1.4424891090993053,1.1722692346297463,1.3890457122836113,0.5001941278139832,3.2009886888120973
2017-01-09 01:55:00,2.1348486652807868,0.9268976184936288,2.5467762337953554,1.7995313527007102,0.978634753700333,0.7033988655814533,1.4428455921989727,1.171619932093556,1.3892751101677179,0.5001881065096864,3.2009751334350156
2017-01-09 02:00:00,2.1343380848215627,0.9267767188123368,2.546550812681912,1.7994948031686258,0.9786035062652767,0.7027661268837117,1.4422390982046345,1.1709920003751153,1.3890213935489704,0.5001318782865135,3.200933729784194
2017-01-09 02:05:00,2.133815864428535,0.9266202114384243,2.5463044414552054,1.7994447039265584,0.9785768865139874,0.7021250014103275,1.4416258697036832,1.1702028251563807,1.3887500499241785,0.5000474358139091,3.2008524682250905
2017-01-09 02:10:00,2.1340177438177466,0.9265719440300202,2.5463162753288975,1.7993987937519762,0.9785523105154225,0.7026689764608742,1.442089409933266,1.1689723343495109,1.3889935968360336,0.49996880131543425,3.2007145615728305
2017-01-09 02:15:00,2.1341088388241443,0.926500164432255,2.5462443182216896,1.799349337527596,0.9785386232827166,0.7030726910575718,1.4423053363920733,1.1674849737875876,1.3891766038883484,0.49989389823845765,3.2005990812108247
2017-01-09 02:20:00,2.1335640640979214,0.9264016253713524,2.545994823903092,1.7993202194141873,0.9785192688938296,0.7024347032576478,1.4416415733319083,1.165933982359141,1.3889054227813737,0.4998613314701072,3.200566808315468
2017-01-09 02:25:00,2.1330513584422715,0.926330974810272,2.545786635698115,1.7993042023474954,0.9785036901665947,0.701784639312703,1.4409974265102334,1.1642061490892797,1.3886343139916537,0.49984807827649214,3.2005535177365085
2017-01-09 02:30:00,2.1330752751518967,0.926265519236544,2.5457060576681934,1.799244811302953,0.9784640674769765,0.7021900595142618,1.441235808427479,1.1620219310723194,1.3888465267727745,0.49976506827040224,3.200432140085507
2017-01-09 02:35:00,2.133032578313121,0.9261993936847548,2.5455950710227127,1.7991942054438927,0.9784344122477934,0.702447601711557,1.4412908546231384,1.1597755234549028,1.3889905971793337,0.49969688445626903,3.200336890350701
2017-01-09 02:40:00,2.1325986977951716,0.9261659718716746,2.545452499134118,1.7991962866687534,0.9784194388094982,0.7018014788256333,1.4407144873290765,1.1577007128901389,1.3887108956893492,0.49970748312719093,3.200359445122557
2017-01-09 02:45:00,2.132214876564289,0.9261501729231165,2.5453486245416745,1.7992078987318352,0.9784104543390553,0.7011757502972699,1.440190411560763,1.155582127505418,1.3884433412248485,0.49972943575289014,3.2003969459150263
2017-01-09 02:50:00,2.1321262856991234,0.9260750981528911,2.5452297439409284,1.7991428952285706,0.9783505308932346,0.7014242288002175,1.4402951815471912,1.153098271437457,1.3886190191275634,0.49963878327854516,3.20027810462105
2017-01-09 02:55:00,2.1319955380387343,0.9260135618628427,2.5451102769534213,1.7990946399875587,0.9783056767986277,0.7015507168175634,1.4402738734391545,1.1506923026855471,1.388751124689537,0.4995711456303922,3.200194772650393
2017-01-09 03:00:00,2.1316986570870884,0.9259834242039637,2.5450539155801604,1.7991043325232061,0.9783055853493812,0.7009766768527315,1.4398420424965557,1.1485540740987596,1.3885119900307326,0.49957502046268454,3.200248188184568
2017-01-09 03:05:00,2.13143258691836,0.9258993733628322,2.544974538217947,1.799093463003252,0.9783140368439722,0.7004428370824574,1.4394456233994366,1.1462456197606967,1.3882644372729245,0.4995375834128441,3.2002395007644093
2017-01-09 03:10:00,2.1311434943444367,0.9256665832654333,2.5446811454432923,1.7989613927866788,0.9782460260679617,0.7005617596637672,1.4393654624713124,1.1431935796451949,1.3883672052003195,0.49933107386086845,3.19993350904047
2017-01-09 03:15:00,2.1307600072779675,0.9254679816547473,2.5443711642331355,1.7988522045579507,0.9781978070422708,0.7005783103521469,1.4391253083448226,1.1398878590711867,1.3884151313881246,0.49916986842571565,3.1997074661719758
2017-01-09 03:20:00,2.1304542034890783,0.9254672123536047,2.5442818274437125,1.7988707411906297,0.9782168897239069,0.7000859877006762,1.4386713062286567,1.1366823930020815,1.3881770140826033,0.4992095861643058,3.199767517168511
2017-01-09 03:25:00,2.1302369880114123,0.9255054398368292,2.5442580394718,1.798907365712839,0.9782406231975425,0.6996202490350223,1.4382884661185265,1.13327547475136,1.3879573354725272,0.4992762980801812,3.1998515350371814
2017-01-09 03:30:00,2.1297017717797777,0.92525461003785,2.543843277775537,1.7987601259148427,0.9781619031556426,0.6995117487117163,1.4378583716337325,1.1291258919101927,1.3879995090122814,0.4990733360166385,3.1995802690232393
2017-01-09 03:35:00,2.1291390193397186,0.9250690093557354,2.5434878791967632,1.7986523814640138,0.9780970489337606,0.6992998751461846,1.4373809302476093,1.124972833696427,1.3879790185827208,0.4989291136671609,3.1993903227876457
2017-01-09 03:40:00,2.1290214321339995,0.9251593648794295,2.5435521221981934,1.7987138990995646,0.9781171665294375,0.6988612195143621,1.4371044930069508,1.1212130580348674,1.387751365788048,0.49902837018450286,3.199522560071997
2017-01-09 03:45:00,2.129013522241788,0.9252733791324288,2.5436762564811106,1.798788095261306,0.9781445959045949,0.698493614270669,1.436937252425347,1.117427740491149,1.3875600567162532,0.49914209089971007,3.199672815091657
2017-01-09 03:50:00,2.1283362645223254,0.9250156527796211,2.5432206638654207,1.7986375475936138,0.9780450693916155,0.6981452792343781,1.4362859668420984,1.11304262351788,1.387537325220589,0.49893746109891934,3.1994145272013648
2017-01-09 03:55:00,2.12766950053767,0.924841389297526,2.542864874685481,1.7985365977831953,0.9779633999501804,0.6977365900731194,1.435682587825232,1.1088343942263292,1.387491734600964,0.49880095722190215,3.1992475319181106
2017-01-09 04:00:00,2.1277669246422786,0.9249501856663669,2.54305119441592,1.7986136195169284,0.9779984095740519,0.6974481222880944,1.435648839889421,1.1051366779312284,1.3873430897872825,0.4989006381661845,3.1994194951728527
2017-01-09 04:05:00,2.1279520727165737,0.9250092716537626,2.5432315819531857,1.7986723905008954,0.9780437897056565,0.697255088299378,1.4357084976326335,1.101321864104429,1.3872021854594805,0.4989603500904968,3.199531336263986
2017-01-09 04:10:00,2.1270722467112,0.9246021598488732,2.542612114215312,1.7984615514447377,0.9779385635900402,0.6967080146983633,1.4348130201648936,1.0965923244591997,1.3870757101161775,0.49864855069641656,3.1991013855891963
2017-01-09 04:15:00,2.126165039862103,0.9242998633063191,2.542083064838242,1.7983066026614616,0.9778550413147914,0.6961407198794641,1.4339699186122372,1.0917420900925137,1.386921747361012,0.4984267319924827,3.198805309993325
2017-01-09 04:20:00,2.1263240306152986,0.9244438401963977,2.542260911475523,1.7983954204823966,0.9779113764105025,0.6960206046779465,1.4340147040497238,1.0872414331914753,1.386806016097196,0.49856378462259093,3.1989860223128495
2017-01-09 04:25:00,2.126619517178987,0.9246267424249744,2.5425134760490424,1.79850183642959,0.9779739176022775,0.695981762842115,1.4341835056629701,1.0826088311290536,1.386728830720026,0.4987269281378298,3.199187707895894
2017-01-09 04:30:00,2.125511824855329,0.9242073651124935,2.541786470042662,1.7982814128977629,0.9778638986937764,0.6951571151680171,1.4329096671150083,1.0771202090578238,1.3865273245084526,0.498428454392103,3.1988020595358995
2017-01-09 04:35:00,2.124452079650765,0.9239230382961203,2.541226023539395,1.7981322855313686,0.9777681297148231,0.6943293648220498,1.4318267218472411,1.0717445722621421,1.3862924316399965,0.49823213281537293,3.1985488350727587
2017-01-09 04:40:00,2.124844152134029,0.9241580971763553,2.541564071347948,1.7982627371811384,0.9778269453940536,0.6943460198277909,1.432124481297512,1.0669585646133792,1.3862114669541437,0.49842711272035406,3.1987956648816764
2017-01-09 04:45:00,2.1253847848065517,0.9244158580989659,2.541967403641643,1.7984047043529707,0.9778937434570938,0.6944847973298552,1.432573205622478,1.0621842882991501,1.3861849804071236,0.4986341868703119,3.1990570203474107
2017-01-09 04:50:00,2.1241650528870233,0.9239963427770277,2.541213652693213,1.7981867743612583,0.9777708294622205,0.6933866799308299,1.431049648900035,1.056648139988485,1.385896213480432,0.4983455545161407,3.198694147408807
2017-01-09 04:55:00,2.123039574570623,0.9237285567058816,2.5406657211184465,1.7980485727769868,0.9776637358981911,0.6923405195956994,1.4298324515454486,1.0513711213925845,1.3856212040292388,0.498165662268525,3.1984702387881176
2017-01-09 05:00:00,2.1236710967797205,0.9239839322993166,2.5411250914587873,1.7981934179798231,0.9777361349729201,0.6925750792989311,1.430424700087098,1.0467673626781018,1.3856458990028258,0.4983592152316694,3.198750033890635
2017-01-09 05:05:00,2.1244225874549434,0.9241945583528449,2.54158729279491,1.798321525868828,0.9778184028182885,0.6929513061914421,1.4311495671199745,1.0421125523803823,1.3856971769287667,0.4985136261396167,3.198973727103157
2017-01-09 05:10:00,2.12305332282669,0.9236484970548048,2.5407016293968137,1.7980567320554546,0.9776968141079629,0.6916263814400325,1.4293703409752365,1.0365089684947895,1.3852938606011156,0.4981395657419533,3.1984690297630807
2017-01-09 05:15:00,2.1217534203209842,0.9232718569627432,2.540014475229656,1.7978756759637864,0.9775918391534689,0.6904040574810105,1.4279302875730404,1.030889164378579,1.3849039138535826,0.4978912653258016,3.1981387562356494
2017-01-09 05:20:00,2.122466705251173,0.923557838696249,2.5404710635027516,1.7980288870542542,0.9776815624944382,0.690865222748503,1.4286622362869377,1.0257578628666053,1.3849850295190769,0.4981138322405982,3.1984217365442387
2017-01-09 05:25:00,2.1233328899295305,0.9238773949901036,2.540998663782381,1.7981962153076716,0.9777769283387949,0.6914475867880007,1.4295481915502926,1.0205366821440536,1.3851215900226126,0.49835649917427366,3.1987189049841334
2017-01-09 05:30:00,2.12179928141658,0.9233276719184931,2.54003456846337,1.7979290823603822,0.9776568394377028,0.6898282592939762,1.4274153370852993,1.0144109483576373,1.3846335418521278,0.49800815151537847,3.1982636419372494
2017-01-09 05:35:00,2.1204125202268926,0.9229726434101608,2.5393350756315645,1.797757426386494,0.9775433623141287,0.6883385877258344,1.4257662937577043,1.0084564416723112,1.3841579515882174,0.49779276153324237,3.1979773867940264
2017-01-09 05:40:00,2.121340591500774,0.9233374354518309,2.5399308886603054,1.797943967415014,0.9776312321349101,0.6889819820947098,1.426776587598062,1.0031853445930228,1.3842944752879585,0.49806061799150136,3.198310492545934
2017-01-09 05:45:00,2.1224231909565714,0.9237206777939221,2.5405863340478216,1.7981389142685082,0.9777262357148162,0.689785625764672,1.4279566332992442,0.9979639516708217,1.38449949600455,0.49833477492902406,3.198652592320318
2017-01-09 05:50:00,2.1208375361065044,0.923179070890859,2.539615626043323,1.7978802956072841,0.9775994212681665,0.6878845784956573,1.4255862096129228,0.9919992970255784,1.383914638395072,0.49800853273392737,3.1982280203058795
2017-01-09 05:55:00,2.1194455132740533,0.9228447264324273,2.5389411979316767,1.7977224580980653,0.977478024930275,0.6861659838477739,1.423820306830851,0.9863374579838079,1.3833896160966017,0.4978164252771992,3.197974478749114
2017-01-09 06:00:00,2.120575205927057,0.923229729406449,2.5396367413551513,1.7979198506647573,0.9775735756590402,0.6870503972194206,1.425125095776346,0.9814171799360321,1.3836435085024772,0.49807833180487127,3.198329122745965
2017-01-09 06:05:00,2.121828809738285,0.9235826322376514,2.540342890547659,1.7981046595786134,0.9776774791546797,0.6881163608657183,1.4265516569475147,0.9765106150110232,1.3839416758881127,0.4983105240651733,3.1986413667173395
2017-01-09 06:10:00,2.120181489066286,0.9229603090493255,2.5392976208732936,1.7978211986615462,0.9775549203344382,0.685993269505031,1.4238874544134936,0.9707361052512496,1.3832435794259221,0.4979575751942901,3.1981292651236743
2017-01-09 06:15:00,2.1186921641115144,0.9225559818727374,2.538550979205204,1.7976394070626038,0.9774389357053508,0.6841123342104147,1.421971221169402,0.9650667317840134,1.3826106392557986,0.49774744043732094,3.197809996404212
2017-01-09 06:20:00,2.119836199899996,0.9229612761854125,2.5392629450268274,1.7978401190744941,0.9775489404531831,0.6852342294929015,1.4234894809695018,0.9599850104770207,1.3829387037447183,0.4980321480339247,3.1981599963462117
2017-01-09 06:25:00,2.1211351340734645,0.9233888942330416,2.5400286543766724,1.7980489572877913,0.9776589877836077,0.6865073441559584,1.4251635597120822,0.9548894757381503,1.3833348764007969,0.4983208314715749,3.1984976922076824
2017-01-09 06:30:00,2.1193615314981584,0.9227732246054817,2.5389758509947793,1.7977719038552429,0.9775351606687487,0.6840631697446341,1.422346105113093,0.9489914145305297,1.3825557730521778,0.49800537039068865,3.1981896802145515
2017-01-09 06:35:00,2.117854342169678,0.9223915083878509,2.53826000020584,1.7976024782400661,0.9774034035753778,0.6819119945081935,1.4203276505350146,0.9433038866449475,1.3818458154280875,0.4978273749850294,3.197246700813448
2017-01-09 06:40:00,2.1192083724711934,0.9228500197842495,2.5390500611348465,1.797822316688561,0.9775054512308962,0.6832723462003061,1.4221080368380428,0.9382656954731268,1.3822427677838123,0.4981210799853679,3.1975947541596588
2017-01-09 06:45:00,2.1207019217211855,0.923319277085583,2.5398760698276903,1.7980456592230292,0.9776164012067292,0.6848165313931847,1.4240390691580254,0.9333002978719372,1.3827173730624973,0.49840998947512777,3.1982663481662517
2017-01-09 06:50:00,2.1189825488820855,0.9227208466277693,2.538842961266128,1.797782539361933,0.9774936034903208,0.6821104390527881,1.4210988319350903,0.9276942321410274,1.3818464114918256,0.4981240430999705,3.197962298505022
2017-01-09 06:55:00,2.117557876495994,0.922362124792189,2.538186241488831,1.7976277137521888,0.977362265852694,0.679730803337126,1.419054644451355,0.9223928483893687,1.3810876323668237,0.4979676175551418,3.197742136832057
2017-01-09 07:00:00,2.119051972035626,0.922837882977537,2.5390405404044065,1.7978523567036588,0.9774713303536449,0.6813195988264621,1.4210976696005184,0.9178046123542476,1.3816016332404388,0.49824297533086204,3.198103281000004
2017-01-09 07:05:00,2.1206480274349393,0.923301191761678,2.5398987286911505,1.79807092184526,0.9775864479189404,0.6831084728697746,1.4232825340859105,0.9133050326117467,1.38217209732101,0.4984980131280396,3.198503707324806
2017-01-09 07:10:00,2.1189861497713514,0.9226901803766822,2.5388720448469577,1.797810981690525,0.9774654549537909,0.68013127034339,1.4203534295534854,0.9081653823231317,1.3812031760863503,0.49821150659566305,3.1981024773510645
2017-01-09 07:15:00,2.1176248245250098,0.9223204327569727,2.5381860750851866,1.7976567011323754,0.9773315719145326,0.6775290780459053,1.4183642597516362,0.9032690907279078,1.3803557394641843,0.4980501573995607,3.197922909659148
2017-01-09 07:20:00,2.1191520545535507,0.9228037899144381,2.5390216418985756,1.7978785776632145,0.9774448144238967,0.6793791446627246,1.420554421018002,0.8990001483173392,1.3809505275852956,0.4983141751363839,3.198337199136944
2017-01-09 07:25:00,2.1207638010215506,0.9232922197251047,2.5398810406777903,1.798100510198972,0.977565185908484,0.6814426011814574,1.4228040041962497,0.8948172464501412,1.381619723065056,0.4985742277874093,3.198773170456726
2017-01-09 07:30:00,2.119146350001286,0.9227034290170588,2.538864897677085,1.7978549844554554,0.977452904640284,0.6782409340132839,1.4198088644501066,0.8900835904541479,1.3805864165334754,0.4983169858085764,3.2008824768322386
2017-01-09 07:35:00,2.117849968322316,0.922356923065762,2.5382021964838226,1.7977132743797801,0.977324410856773,0.675444945988103,1.4179264512977157,0.8856236168405539,1.3796836303986555,0.4981773951041956,3.19941846543171
2017-01-09 07:40:00,2.1193938669193026,0.9228532313705161,2.539059027011498,1.7979349476885969,0.9774419218324027,0.6774990709221917,1.420430135148422,0.8817786050167433,1.3803536483690866,0.4984335639140104,3.1979563828050397
2017-01-09 07:45:00,2.121009456048397,0.9233484056137089,2.5399333131863977,1.7981543727212124,0.9775589765314168,0.6797406525710045,1.4230160707219113,0.8780493157815928,1.381096857351192,0.49868204012155853,3.198264388460833
2017-01-09 07:50:00,2.119461372105159,0.9227865614202673,2.538950355699943,1.7979255672226429,0.97743888118308,0.6761689027602138,1.4204701773969155,0.8738737784130167,1.3799822932744594,0.49845022588474314,3.198451162866263
2017-01-09 07:55:00,2.1182453702266013,0.9224628035292068,2.5383274696236002,1.7977966633341698,0.9772896040298651,0.6730677553841723,1.4190136298003142,0.8699787923256751,1.3790262584611048,0.4983274392670229,3.1973440732864242
2017-01-09 08:00:00,2.1197760612992234,0.9229691110843613,2.539190393880794,1.7980163474846695,0.9773980863405656,0.6753679506930317,1.4216613195720487,0.8666561882901122,1.3797922993398901,0.4985784827998957,3.19816431124781
2017-01-09 08:05:00,2.1213816275617523,0.9234904475110863,2.540087387968936,1.7982400611048104,0.977513105247513,0.677895454510916,1.4243393766886765,0.8635121480027825,1.3806327333260504,0.49883731886932237,3.1969373393857756
2017-01-09 08:10:00,2.1199434012677,0.9230060560598773,2.5391953124220192,1.7980469540621247,0.9773909203389085,0.6740115826366123,1.42233174233344,0.8601450686644858,1.3794694632609035,0.4986656576064877,3.198311237380163
2017-01-09 08:15:00,2.118861110996675,0.9227492016491239,2.538661398475366,1.7979478374472109,0.9772338598417587,0.6706257868693438,1.4214173807743364,0.8571577772552575,1.3784745386857777,0.4985870331030076,3.198637071996823
2017-01-09 08:20:00,2.1204166315405146,0.9232450853223876,2.5395436700707705,1.798159747733186,0.9773430495489113,0.6731741844799695,1.4242000999024194,0.8547353956558283,1.379313018972607,0.49881101101299996,3.198575267132483
2017-01-09 08:25:00,2.1220165099363353,0.9237228822494065,2.540413340437642,1.798362494321185,0.9774628393836615,0.6759634799960934,1.4268860951514792,0.8525163121223417,1.3802248879348502,0.49901871017635463,3.1988738123441642
2017-01-09 08:30:00,2.1207510948214394,0.923277778613256,2.539587042357904,1.798190612978254,0.9773334343870465,0.6706791813121552,1.4256279127500477,0.8501823195777887,1.3790157030453565,0.4988629645807639,3.1988565843304233
2017-01-09 08:35:00,2.119815216606437,0.9230414752531718,2.5390904084122163,1.7981020804738215,0.9769558585618305,0.6615142306529039,1.4256472195420071,0.8481363935656584,1.377994795900333,0.4987887319342206,3.1988439510197217
2017-01-09 08:40:00,2.1212823019273044,0.9234960220877528,2.5399166082157714,1.7982910511985273,0.9764435768788575,0.6615837629646293,1.4289033044676724,0.8464908811277086,1.3789068589833444,0.4989776922190502,3.199078989086209
2017-01-09 08:45:00,2.1227594521446926,0.9239340494715531,2.5407320692772837,1.798470233309292,0.9761030351783755,0.6637304005193005,1.4317350548413315,0.8449911798079571,1.3798827613331188,0.49915504487524776,3.1993358311935403
2017-01-09 08:50:00,2.1215873832916974,0.9235241098214522,2.539974193510876,1.798307775966498,0.9752122457244894,0.6556821900444827,1.4322312488514304,0.8434197863153401,1.3786276211802215,0.4990179046366537,3.1991407412317936
2017-01-09 08:55:00,2.120729066009805,0.9233056749182629,2.539527618914896,1.7982130995072811,0.9744518533899966,0.6488141811779551,1.4329960430432989,0.842045781980493,1.3775751851395794,0.4989524188803141,3.1990486222760612
2017-01-09 09:00:00,2.122082348320585,0.9237459274642112,2.540307576101653,1.7983755057836115,0.9747086907072164,0.6529127891302625,1.4345706886388339,0.8409522018970939,1.378548035526224,0.4991396960778722,3.199308332821032
2017-01-09 09:05:00,2.1234557927470172,0.9242125863334241,2.541100226410503,1.7985451207427428,0.9751390713171637,0.6578323129896607,1.43573112632318,0.8400649522204688,1.3795851646784811,0.4993516507895418,3.1995950119690644
2017-01-09 09:10:00,2.122432830034342,0.9239317953349406,2.540469263487411,1.7983966188730787,0.9747414145133504,0.6504062894353485,1.435966658380805,0.8393969943168393,1.3783069779422512,0.49930851638788293,3.1995041597218217
2017-01-09 09:15:00,2.121746609392403,0.9238212068722886,2.540144959116083,1.7983090710975673,0.9744528802239839,0.6441095538794727,1.4363548036778164,0.8390976112215462,1.377249084743625,0.49931336221880807,3.19948820927629
2017-01-09 09:20:00,2.1230696786141268,0.9242281873887751,2.540918597885919,1.7984508515360307,0.9750567998027447,0.6495344330913285,1.4370696153732943,0.8391139797008556,1.3782867452100294,0.49946078465608057,3.199729036846919
2017-01-09 09:25:00,2.124380823576858,0.9246009428255559,2.541656101561501,1.7985865134119046,0.9756522184096621,0.6554470498730807,1.4376171174556465,0.8393649103224242,1.3793792337349866,0.4995852334914776,3.1999504112072
2017-01-09 09:30:00,2.1235549748114066,0.9243637947853454,2.5411238791779773,1.7984192878382874,0.9755322355522468,0.6482266763162207,1.4379495451918338,0.8399184529062982,1.3780874870024398,0.49954462142912065,3.1998696616970217
2017-01-09 09:35:00,2.1230118513320066,0.9242652980206029,2.5408468530883423,1.7983120045538872,0.9754277964638223,0.6421489073262073,1.438328066150398,0.8406730132469606,1.3770275279828534,0.4995396288299109,3.199854262738044
2017-01-09 09:40:00,2.1241878048643,0.9245930728052913,2.541515170025157,1.7984386309474907,0.975959920977263,0.6481500289078984,1.4386431063475154,0.8415037556401086,1.3781164586501495,0.49963698020873065,3.2000384495029417
2017-01-09 09:45:00,2.1253336400347322,0.9248950226158732,2.542150474261693,1.798567027207938,0.9764379007914822,0.6545146926235583,1.4388390356141818,0.8424563057890644,1.3792530986931943,0.49972188888004226,3.200202070777583
2017-01-09 09:50:00,2.124628606512374,0.9246913462469555,2.5416821186380254,1.7983893125704107,0.9764456121821438,0.6474679431042599,1.439226177478199,0.8436872558119128,1.3779537977932041,0.49969247864565436,3.2001425301524313
2017-01-09 09:55:00,2.1241665904864013,0.9246024883817805,2.5414352364391997,1.7982768019383049,0.9764026956064762,0.6415685452690669,1.4395615016361591,0.8449755903263684,1.3768800259514138,0.499689639399802,3.2001317101339555
2017-01-09 10:00:00,2.1251766332936364,0.9249045202983309,2.5420152547041157,1.7984209530502313,0.9767822906984877,0.6478422457797022,1.4395840503422543,0.8461974189973391,1.3779835694246356,0.4997928336100825,3.200271888966814
2017-01-09 10:05:00,2.1261744280179524,0.9252456303622201,2.5426087494015848,1.7985907724237673,0.977113321616901,0.654400710031734,1.4395467014004213,0.847612210847594,1.37914588901143,0.49993586863955414,3.2004545692020154
